,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
852,GO_Biological_Process_2021,positive regulation of cytokine production (GO:0001819),3/335,0.4824640266579405,0.5872122888467368,0,0,1.1600150602409638,0.845475720513311,IFI16;PDE4D;PDE4B
853,GO_Biological_Process_2021,intracellular protein transport (GO:0006886),3/336,0.4844341989568658,0.5872122888467368,0,0,1.1564722617354195,0.8381806443979651,STX1B;RABGAP1L;RAB18
854,GO_Biological_Process_2021,negative regulation of defense response (GO:0031348),1/85,0.484548853140583,0.5872122888467368,0,0,1.5275974025974026,1.106800870844382,IFI16
855,GO_Biological_Process_2021,B cell activation (GO:0042113),1/85,0.484548853140583,0.5872122888467368,0,0,1.5275974025974026,1.106800870844382,HHEX
856,GO_Biological_Process_2021,G1/S transition of mitotic cell cycle (GO:0000082),1/85,0.484548853140583,0.5872122888467368,0,0,1.5275974025974026,1.106800870844382,E2F1
857,GO_Biological_Process_2021,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",1/85,0.484548853140583,0.5872122888467368,0,0,1.5275974025974026,1.106800870844382,ATP9A
858,GO_Biological_Process_2021,positive regulation of protein catabolic process (GO:0045732),1/85,0.484548853140583,0.5872122888467368,0,0,1.5275974025974026,1.106800870844382,GPLD1
859,GO_Biological_Process_2021,positive regulation of endothelial cell migration (GO:0010595),1/86,0.4885606405437286,0.5906987535493862,0,0,1.5095492742551566,1.0812775841638456,GPLD1
860,GO_Biological_Process_2021,positive regulation of proteasomal protein catabolic process (GO:1901800),1/86,0.4885606405437286,0.5906987535493862,0,0,1.5095492742551566,1.0812775841638456,OSBPL7
861,GO_Biological_Process_2021,negative regulation of angiogenesis (GO:0016525),1/87,0.4925414037678645,0.5927579206038692,0,0,1.4919208698278466,1.0565436778339263,HHEX
862,GO_Biological_Process_2021,protein targeting to membrane (GO:0006612),1/87,0.4925414037678645,0.5927579206038692,0,0,1.4919208698278466,1.0565436778339263,MICALL1
863,GO_Biological_Process_2021,calcium ion transmembrane transport (GO:0070588),1/87,0.4925414037678645,0.5927579206038692,0,0,1.4919208698278466,1.0565436778339263,CACNA1C
864,GO_Biological_Process_2021,regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),1/87,0.4925414037678645,0.5927579206038692,0,0,1.4919208698278466,1.0565436778339263,IMPACT
865,GO_Biological_Process_2021,negative regulation of multicellular organismal process (GO:0051241),2/214,0.4956751183979345,0.5953458885311468,0,0,1.2105685041312122,0.8496188256680984,NOVA1;NEUROG1
866,GO_Biological_Process_2021,"retrograde transport, endosome to Golgi (GO:0042147)",1/88,0.4964913811934125,0.5953458885311468,0,0,1.4746977160770265,1.0325673473680734,WASHC2C
867,GO_Biological_Process_2021,regulation of cation channel activity (GO:2001257),1/89,0.5004108092841051,0.5953458885311468,0,0,1.457865997638725,1.0093183879258836,PDE4D
868,GO_Biological_Process_2021,regulation of endothelial cell migration (GO:0010594),1/89,0.5004108092841051,0.5953458885311468,0,0,1.457865997638725,1.0093183879258836,GPLD1
869,GO_Biological_Process_2021,regulation of type I interferon production (GO:0032479),1/89,0.5004108092841051,0.5953458885311468,0,0,1.457865997638725,1.0093183879258836,IFI16
870,GO_Biological_Process_2021,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146),1/89,0.5004108092841051,0.5953458885311468,0,0,1.457865997638725,1.0093183879258836,NCCRP1
871,GO_Biological_Process_2021,second-messenger-mediated signaling (GO:0019932),1/89,0.5004108092841051,0.5953458885311468,0,0,1.457865997638725,1.0093183879258836,CHRM3
872,GO_Biological_Process_2021,mitochondrial translational elongation (GO:0070125),1/89,0.5004108092841051,0.5953458885311468,0,0,1.457865997638725,1.0093183879258836,MRPS25
873,GO_Biological_Process_2021,mitochondrial translational termination (GO:0070126),1/89,0.5004108092841051,0.5953458885311468,0,0,1.457865997638725,1.0093183879258836,MRPS25
874,GO_Biological_Process_2021,post-Golgi vesicle-mediated transport (GO:0006892),1/89,0.5004108092841051,0.5953458885311468,0,0,1.457865997638725,1.0093183879258836,DNAJC6
875,GO_Biological_Process_2021,regulation of cell growth (GO:0001558),2/217,0.5030497353643049,0.5972425707973459,0,0,1.1934944520443835,0.8200097412189727,OGFR;SMARCA2
876,GO_Biological_Process_2021,negative regulation of protein kinase activity (GO:0006469),1/90,0.5042999228922834,0.5972425707973459,0,0,1.4414125200642054,0.9867680968127808,PRKRIP1
877,GO_Biological_Process_2021,"regulation of mRNA splicing, via spliceosome (GO:0048024)",1/90,0.5042999228922834,0.5972425707973459,0,0,1.4414125200642054,0.9867680968127808,NOVA1
878,GO_Biological_Process_2021,protein complex oligomerization (GO:0051259),1/90,0.5042999228922834,0.5972425707973459,0,0,1.4414125200642054,0.9867680968127808,NACC2
879,GO_Biological_Process_2021,regulation of stem cell differentiation (GO:2000736),1/91,0.5081589549256513,0.6004466198383689,0,0,1.425324675324675,0.96488918467982,OCIAD1
880,GO_Biological_Process_2021,positive regulation of transport (GO:0051050),1/91,0.5081589549256513,0.6004466198383689,0,0,1.425324675324675,0.96488918467982,GPLD1
881,GO_Biological_Process_2021,cellular response to DNA damage stimulus (GO:0006974),3/350,0.511633870337411,0.6036009628977771,0,0,1.1090171393902624,0.7432034073726924,MCM9;E2F1;NUDT1
882,GO_Biological_Process_2021,regulation of lipid metabolic process (GO:0019216),1/92,0.5119881366366351,0.6036009628977771,0,0,1.4095904095904097,0.9436556911618096,HDAC3
883,GO_Biological_Process_2021,"transcription, DNA-templated (GO:0006351)",2/221,0.5127747061861684,0.6038444221038476,0,0,1.1714567105380964,0.7824378426256815,BTF3;E2F1
884,GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),4/481,0.5140375386148286,0.6046475454215103,0,0,1.075596651255779,0.715765454597713,RAB18;PLEKHO2;CD68;ATP6V0A1
885,GO_Biological_Process_2021,positive regulation of gene expression (GO:0010628),4/482,0.515671467021503,0.6053382106944822,0,0,1.073291030507911,0.7108249881432155,RIMS1;NWD1;IFI16;E2F1
886,GO_Biological_Process_2021,regulation of heart contraction (GO:0008016),1/93,0.5157876972968355,0.6053382106944822,0,0,1.3941981931112366,0.9230429080306448,PDE4D
887,GO_Biological_Process_2021,negative regulation of cell death (GO:0060548),1/94,0.5195578646566036,0.6075124993532232,0,0,1.379136992040218,0.9030273054750364,IMPACT
888,GO_Biological_Process_2021,negative regulation of MAPK cascade (GO:0043409),1/94,0.5195578646566036,0.6075124993532232,0,0,1.379136992040218,0.9030273054750364,SLC9A3R1
889,GO_Biological_Process_2021,regulation of kinase activity (GO:0043549),1/94,0.5195578646566036,0.6075124993532232,0,0,1.379136992040218,0.9030273054750364,SLC9A3R1
890,GO_Biological_Process_2021,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),2/224,0.5199865937356989,0.6075124993532232,0,0,1.155449567214273,0.7556088431049258,NDFIP2;ZMYND11
891,GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),4/485,0.5205582607330211,0.6075124993532232,0,0,1.0664316889482452,0.6962236232591676,RAB18;PLEKHO2;CD68;ATP6V0A1
892,GO_Biological_Process_2021,regulation of cell cycle phase transition (GO:1901987),1/95,0.5232988646089584,0.6100270079036122,0,0,1.3643962420558164,0.8835864654839617,NEK11
893,GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),4/488,0.5254221953052427,0.6116146812954715,0,0,1.05965738054841,0.6819458536896053,RAB18;PLEKHO2;CD68;ATP6V0A1
894,GO_Biological_Process_2021,cellular transition metal ion homeostasis (GO:0046916),1/96,0.5270109213468184,0.6116146812954715,0,0,1.3499658236500345,0.8646990183859043,ATP6V1A
895,GO_Biological_Process_2021,regulation of vesicle-mediated transport (GO:0060627),1/96,0.5270109213468184,0.6116146812954715,0,0,1.3499658236500345,0.8646990183859043,ATP9A
896,GO_Biological_Process_2021,translational termination (GO:0006415),1/96,0.5270109213468184,0.6116146812954715,0,0,1.3499658236500345,0.8646990183859043,MRPS25
897,GO_Biological_Process_2021,positive regulation of cold-induced thermogenesis (GO:0120162),1/97,0.5306942574187079,0.6145191568107619,0,0,1.3358360389610389,0.8463445838597365,HDAC3
898,GO_Biological_Process_2021,glycosaminoglycan biosynthetic process (GO:0006024),1/97,0.5306942574187079,0.6145191568107619,0,0,1.3358360389610389,0.8463445838597365,CHST12
899,GO_Biological_Process_2021,regulation of peptidyl-serine phosphorylation (GO:0033135),1/98,0.5343490934947801,0.6173778094651122,0,0,1.3219975900388272,0.8285037165324352,PDE4D
900,GO_Biological_Process_2021,RNA splicing (GO:0008380),1/98,0.5343490934947801,0.6173778094651122,0,0,1.3219975900388272,0.8285037165324352,NOVA1
901,GO_Biological_Process_2021,apoptotic process (GO:0006915),2/231,0.5365376831000831,0.6192192107618475,0,0,1.1197305705397151,0.6971649465198242,ESPL1;SCN2A
902,GO_Biological_Process_2021,response to UV (GO:0009411),1/99,0.5379756487839485,0.6198526628793111,0,0,1.3084415584415583,0.811157853500724,AURKB
903,GO_Biological_Process_2021,protein phosphorylation (GO:0006468),4/496,0.5382774325099877,0.6198526628793111,0,0,1.0419964464545308,0.6453929863976444,PKN3;TYK2;AURKB;NEK11
904,GO_Biological_Process_2021,organic acid transport (GO:0015849),1/100,0.5415741406288901,0.6229598678394194,0,0,1.295159386068477,0.7942892672270463,SLC23A2
905,GO_Biological_Process_2021,cellular protein modification process (GO:0006464),8/1025,0.5431596370232494,0.6240940200234025,0,0,1.0075251339473843,0.6149449920613188,CHRM3;PIGT;PKN3;VWA1;TYK2;AURKB;PARP8;NEK11
906,GO_Biological_Process_2021,cellular response to chemical stress (GO:0062197),1/101,0.5451447847938456,0.6243077238398166,0,0,1.2821428571428573,0.7778810197667608,PRDX1
907,GO_Biological_Process_2021,positive regulation of cell cycle process (GO:0090068),1/101,0.5451447847938456,0.6243077238398166,0,0,1.2821428571428573,0.7778810197667608,AURKB
908,GO_Biological_Process_2021,positive regulation of protein localization to membrane (GO:1905477),1/101,0.5451447847938456,0.6243077238398166,0,0,1.2821428571428573,0.7778810197667608,E2F1
909,GO_Biological_Process_2021,protein O-linked glycosylation (GO:0006493),1/102,0.5486877954904755,0.6249277845794147,0,0,1.2693840812652697,0.7619169205092237,TET2
910,GO_Biological_Process_2021,regulation of cell death (GO:0010941),1/102,0.5486877954904755,0.6249277845794147,0,0,1.2693840812652697,0.7619169205092237,IMPACT
911,GO_Biological_Process_2021,cell junction assembly (GO:0034329),1/102,0.5486877954904755,0.6249277845794147,0,0,1.2693840812652697,0.7619169205092237,CDH8
912,GO_Biological_Process_2021,positive regulation of cell growth (GO:0030307),1/102,0.5486877954904755,0.6249277845794147,0,0,1.2693840812652697,0.7619169205092237,RIMS1
913,GO_Biological_Process_2021,mitotic sister chromatid segregation (GO:0000070),1/102,0.5486877954904755,0.6249277845794147,0,0,1.2693840812652697,0.7619169205092237,ESPL1
914,GO_Biological_Process_2021,cellular response to organonitrogen compound (GO:0071417),1/103,0.5522033851102792,0.6282445069943177,0,0,1.2568754774637128,0.7463814872250639,IMPACT
915,GO_Biological_Process_2021,regulation of insulin secretion (GO:0050796),1/104,0.5556917645211323,0.630834380443292,0,0,1.244609759172866,0.7312599082361959,CACNA1C
916,GO_Biological_Process_2021,translational elongation (GO:0006414),1/104,0.5556917645211323,0.630834380443292,0,0,1.244609759172866,0.7312599082361959,MRPS25
917,GO_Biological_Process_2021,activation of GTPase activity (GO:0090630),1/105,0.5591531429931211,0.633139270277556,0,0,1.23257992007992,0.7165380077419933,RABGAP1L
918,GO_Biological_Process_2021,mitochondrial translation (GO:0032543),1/105,0.5591531429931211,0.633139270277556,0,0,1.23257992007992,0.7165380077419933,MRPS25
919,GO_Biological_Process_2021,positive regulation of nucleic acid-templated transcription (GO:1903508),4/511,0.5619055888946157,0.633139270277556,0,0,1.010384419452173,0.5824072364482634,HHEX;MED30;E2F1;SMARCA2
920,GO_Biological_Process_2021,regulation of cell cycle process (GO:0010564),1/106,0.5625877281524873,0.633139270277556,0,0,1.2207792207792207,0.7022022131818262,AURKB
921,GO_Biological_Process_2021,cellular response to peptide hormone stimulus (GO:0071375),1/106,0.5625877281524873,0.633139270277556,0,0,1.2207792207792207,0.7022022131818262,GPLD1
922,GO_Biological_Process_2021,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),1/106,0.5625877281524873,0.633139270277556,0,0,1.2207792207792207,0.7022022131818262,SLC9A3R1
923,GO_Biological_Process_2021,small GTPase mediated signal transduction (GO:0007264),1/106,0.5625877281524873,0.633139270277556,0,0,1.2207792207792207,0.7022022131818262,RAB18
924,GO_Biological_Process_2021,protein localization to nucleus (GO:0034504),1/106,0.5625877281524873,0.633139270277556,0,0,1.2207792207792207,0.7022022131818262,HHEX
925,GO_Biological_Process_2021,response to calcium ion (GO:0051592),1/107,0.5659957260383035,0.6362867719285896,0,0,1.2092011761823085,0.6882395243362479,GPLD1
926,GO_Biological_Process_2021,negative regulation of programmed cell death (GO:0043069),3/381,0.5690605308957751,0.6387088493983406,0,0,1.0164473684210529,0.5730409770454108,HDAC3;IFIT3;THOC6
927,GO_Biological_Process_2021,DNA replication (GO:0006260),1/108,0.569377341250394,0.6387088493983406,0,0,1.1978395436339362,0.6746374840803024,MCM9
928,GO_Biological_Process_2021,positive regulation of macromolecule metabolic process (GO:0010604),3/384,0.5743968451426331,0.6436459804020248,0,0,1.008288437629507,0.5590301515786094,RIMS1;NWD1;E2F1
929,GO_Biological_Process_2021,regulation of Wnt signaling pathway (GO:0030111),1/111,0.5793659116416887,0.6485160365795677,0,0,1.1649940968122787,0.6358782770177525,HHEX
930,GO_Biological_Process_2021,phosphatidylinositol metabolic process (GO:0046488),1/112,0.582644009595311,0.6514848700201061,0,0,1.1544401544401544,0.6236042096528597,PLCB3
931,GO_Biological_Process_2021,positive regulation of metabolic process (GO:0009893),1/113,0.5858967239735873,0.6544189803181377,0,0,1.144074675324675,0.6116357573156603,HDAC3
932,GO_Biological_Process_2021,calcium ion transport (GO:0006816),1/115,0.5923267818374698,0.660891939863672,0,0,1.1238892686261108,0.5885772135844056,CACNA1C
933,GO_Biological_Process_2021,cytosolic transport (GO:0016482),1/116,0.5955045114637109,0.6637261203787184,0,0,1.114059853190288,0.5774688187994799,WASHC2C
934,GO_Biological_Process_2021,adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189),1/118,0.6017863261475115,0.6685801126142578,0,0,1.094905094905095,0.5560506582922549,ADGRB3
935,GO_Biological_Process_2021,negative regulation of response to external stimulus (GO:0032102),1/118,0.6017863261475115,0.6685801126142578,0,0,1.094905094905095,0.5560506582922549,IFI16
936,GO_Biological_Process_2021,regulation of protein binding (GO:0043393),1/118,0.6017863261475115,0.6685801126142578,0,0,1.094905094905095,0.5560506582922549,AURKB
937,GO_Biological_Process_2021,cellular component assembly (GO:0022607),2/261,0.6029711359100566,0.6691822521133997,0,0,0.9885179296944004,0.5000773328251953,SLC9A3R1;RIMS1
938,GO_Biological_Process_2021,cytoskeleton organization (GO:0007010),1/120,0.6079712034798018,0.6740128038577995,0,0,1.076394194041253,0.5356436325568794,ANK1
939,GO_Biological_Process_2021,protein homooligomerization (GO:0051260),1/121,0.611027755968528,0.6766807382587635,0,0,1.06737012987013,0.5258002883512258,NACC2
940,GO_Biological_Process_2021,epithelium development (GO:0060429),1/122,0.6140606298452689,0.6793168072996013,0,0,1.05849522378448,0.516187485043715,SLC9A3R1
941,GO_Biological_Process_2021,protein-containing complex assembly (GO:0065003),2/267,0.6153702348120506,0.6800429028018521,0,0,0.9658404242200024,0.4689456451951918,SLC9A3R1;RIMS1
942,GO_Biological_Process_2021,regulation of anatomical structure morphogenesis (GO:0022603),1/123,0.6170700071393816,0.6801287295660311,0,0,1.0497658079625294,0.5067983760967132,ADGRB3
943,GO_Biological_Process_2021,cellular response to organic substance (GO:0071310),1/123,0.6170700071393816,0.6801287295660311,0,0,1.0497658079625294,0.5067983760967132,SLC1A1
944,GO_Biological_Process_2021,central nervous system development (GO:0007417),2/268,0.6174079245340052,0.6801287295660311,0,0,0.9621603027175782,0.4639780710923079,RAB18;THOC6
945,GO_Biological_Process_2021,non-canonical Wnt signaling pathway (GO:0035567),1/124,0.6200560688358586,0.6823238558754003,0,0,1.0411783338612608,0.4976263654976579,PLCB3
946,GO_Biological_Process_2021,protein targeting (GO:0006605),1/125,0.6230189944063451,0.6826976559757949,0,0,1.0327293674067868,0.4886650975604295,MICALL1
947,GO_Biological_Process_2021,cellular response to oxidative stress (GO:0034599),1/125,0.6230189944063451,0.6826976559757949,0,0,1.0327293674067868,0.4886650975604295,PRDX1
